Player,Team,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary,PlayerID
Gary Payton II,GSW,SG,31.0,44.0,0.0,15.454545454545457,2.340909090909091,4.159090909090909,0.563,0.4545454545454545,1.25,0.364,1.8863636363636365,2.909090909090909,0.648,0.3181818181818182,0.5227272727272727,0.609,1.0454545454545454,1.5227272727272727,2.5681818181818183,1.0909090909090908,0.8863636363636364,0.4090909090909091,0.6136363636363636,1.75,5.454545454545454,9130000.0,390
John Konchar,MEM,SF,27.0,55.0,23.0,21.327272727272728,1.6,3.7818181818181817,0.423,0.6909090909090909,2.1818181818181817,0.317,0.9090909090909092,1.6,0.568,0.3818181818181818,0.4545454545454545,0.84,1.309090909090909,3.363636363636364,4.672727272727273,2.0,0.9272727272727272,0.9272727272727272,0.8363636363636363,1.3818181818181818,4.2727272727272725,6165000.0,391
Chris Duarte,SAC,SF,26.0,59.0,11.0,12.186440677966102,1.3559322033898304,3.559322033898305,0.381,0.7457627118644068,2.152542372881356,0.346,0.6101694915254238,1.4067796610169492,0.434,0.4406779661016949,0.559322033898305,0.788,0.4406779661016949,1.3559322033898304,1.7966101694915255,0.7457627118644068,0.4745762711864407,0.135593220338983,0.4406779661016949,1.3559322033898304,3.8983050847457625,5893768.0,392
Julian Strawther,DEN,SF,21.0,50.0,0.0,10.9,1.64,4.44,0.369,0.82,2.76,0.297,0.82,1.68,0.488,0.44,0.62,0.71,0.1,1.12,1.22,0.94,0.34,0.14,0.46,1.08,4.54,2552520.0,393
Ja Morant,MEM,PG,24.0,9.0,9.0,35.333333333333336,8.88888888888889,18.88888888888889,0.471,1.5555555555555556,5.666666666666667,0.275,7.333333333333333,13.22222222222222,0.555,5.777777777777778,7.111111111111111,0.813,0.6666666666666666,4.888888888888889,5.555555555555555,8.11111111111111,0.7777777777777778,0.5555555555555556,3.0,2.111111111111111,25.11111111111111,36725670.0,394
Seth Curry,CHO,SG,33.0,44.0,4.0,14.0,1.818181818181818,4.636363636363637,0.392,0.8636363636363636,2.4545454545454546,0.352,0.9545454545454546,2.1818181818181817,0.438,0.6363636363636364,0.7045454545454546,0.903,0.4090909090909091,1.1363636363636365,1.5454545454545454,1.0,0.5,0.1363636363636363,0.4772727272727273,0.8863636363636364,5.136363636363637,2087519.0,395
KJ Martin,PHI,SF,23.0,60.0,2.0,12.433333333333334,1.6166666666666667,3.0166666666666666,0.536,0.1333333333333333,0.4666666666666667,0.286,1.4833333333333334,2.55,0.582,0.3666666666666666,0.6833333333333333,0.537,0.6833333333333333,1.5,2.183333333333333,0.85,0.3666666666666666,0.2,0.5333333333333333,1.6666666666666667,3.733333333333333,7975000.0,396
Thomas Bryant,MIA,C,26.0,38.0,4.0,11.605263157894736,2.263157894736842,3.9210526315789473,0.577,0.1052631578947368,0.5789473684210527,0.182,2.1578947368421053,3.3421052631578947,0.646,1.0789473684210529,1.236842105263158,0.872,1.0526315789473684,2.6578947368421053,3.710526315789474,0.6052631578947368,0.2631578947368421,0.4210526315789473,0.5526315789473685,1.2105263157894737,5.7105263157894735,2087519.0,397
Shake Milton,NYK,SG,27.0,48.0,0.0,12.104166666666666,1.6458333333333333,4.0625,0.405,0.375,1.3333333333333333,0.281,1.2708333333333333,2.7291666666666665,0.466,0.8333333333333334,1.0208333333333333,0.816,0.2916666666666667,1.2708333333333333,1.5625,1.25,0.3958333333333333,0.125,0.6458333333333334,1.125,4.5,2875000.0,398
Tari Eason,HOU,PF,22.0,22.0,0.0,21.818181818181817,4.0,8.590909090909092,0.466,0.8181818181818182,2.272727272727273,0.36,3.1818181818181817,6.318181818181818,0.504,0.9545454545454546,1.5,0.636,2.090909090909091,4.863636363636363,6.954545454545454,1.2272727272727273,1.4090909090909092,0.8636363636363636,0.9090909090909092,2.3181818181818183,9.772727272727272,3695160.0,399
Jalen Wilson,BRK,PF,23.0,43.0,3.0,15.44186046511628,1.7674418604651163,4.162790697674419,0.425,0.5581395348837209,1.7209302325581397,0.324,1.2093023255813953,2.441860465116279,0.495,0.8837209302325582,1.069767441860465,0.826,1.0930232558139534,1.9534883720930232,3.046511627906977,1.0465116279069768,0.2558139534883721,0.0930232558139534,0.4418604651162791,1.1162790697674418,4.976744186046512,1891857.0,400
MarJon Beauchamp,MIL,SF,23.0,48.0,1.0,12.666666666666666,1.6875,3.458333333333333,0.488,0.625,1.5625,0.4,1.0625,1.8958333333333333,0.56,0.3958333333333333,0.5833333333333334,0.679,0.4583333333333333,1.6041666666666667,2.0625,0.6458333333333334,0.2708333333333333,0.1458333333333333,0.5625,1.125,4.395833333333333,2733720.0,401
Cody Martin,CHO,SF,28.0,28.0,22.0,26.892857142857142,2.9285714285714284,7.678571428571429,0.381,0.9642857142857144,3.071428571428572,0.314,1.9642857142857144,4.607142857142857,0.426,0.7142857142857143,1.1785714285714286,0.606,0.6785714285714286,3.2142857142857144,3.892857142857143,3.7142857142857135,1.1428571428571428,0.6428571428571429,1.5714285714285714,1.7142857142857142,7.535714285714286,8120000.0,402
Delon Wright,MIA,PG,31.0,47.0,1.0,15.787234042553193,1.574468085106383,4.0,0.394,0.5319148936170213,1.446808510638298,0.368,1.0425531914893618,2.5531914893617023,0.408,0.7872340425531915,0.9574468085106383,0.822,0.4042553191489361,1.425531914893617,1.8297872340425527,2.5319148936170213,1.148936170212766,0.2340425531914893,0.2978723404255319,0.6808510638297872,4.468085106382978,2087519.0,403
Dwight Powell,DAL,C,32.0,63.0,9.0,13.26984126984127,1.1428571428571428,1.6825396825396826,0.679,0.0158730158730158,0.0476190476190476,0.333,1.126984126984127,1.6349206349206349,0.689,1.0,1.4126984126984128,0.708,1.5396825396825398,1.8571428571428568,3.3968253968253967,1.3333333333333333,0.4126984126984127,0.3174603174603174,0.5079365079365079,1.7936507936507935,3.3015873015873014,4000000.0,404
Oshae Brissett,BOS,SF,25.0,55.0,1.0,11.454545454545457,1.2363636363636363,2.7818181818181817,0.444,0.2727272727272727,1.0,0.273,0.9636363636363636,1.7818181818181815,0.541,0.9090909090909092,1.509090909090909,0.602,1.1090909090909091,1.8,2.909090909090909,0.8,0.3454545454545454,0.1454545454545454,0.3636363636363636,0.9818181818181818,3.654545454545455,2463946.0,405
Richaun Holmes,WAS,C,30.0,40.0,10.0,13.875,2.05,3.675,0.558,0.025,0.075,0.333,2.025,3.6,0.563,0.85,1.175,0.723,1.775,2.775,4.55,0.625,0.275,0.475,0.6,1.85,4.975,12648321.0,406
Keita Bates-Diop,BRK,SF,28.0,53.0,8.0,12.547169811320757,1.3584905660377358,3.1320754716981134,0.434,0.3962264150943396,1.30188679245283,0.304,0.9622641509433962,1.830188679245283,0.526,0.6037735849056604,0.7924528301886793,0.762,0.5849056603773585,1.490566037735849,2.0754716981132075,0.7169811320754716,0.4716981132075472,0.4150943396226415,0.2830188679245283,0.660377358490566,3.716981132075472,2654644.0,407
Jordan McLaughlin,MIN,PG,27.0,56.0,0.0,11.178571428571429,1.25,2.5892857142857144,0.483,0.75,1.5892857142857142,0.472,0.5,1.0,0.5,0.2321428571428571,0.3214285714285714,0.722,0.3214285714285714,0.9642857142857144,1.2857142857142858,1.9642857142857144,0.625,0.125,0.3392857142857143,0.5535714285714286,3.482142857142857,2087519.0,408
Maxi Kleber,DAL,C,32.0,43.0,7.0,20.25581395348837,1.4651162790697674,3.395348837209302,0.432,0.7441860465116279,2.13953488372093,0.348,0.7209302325581395,1.255813953488372,0.574,0.7674418604651163,1.0930232558139534,0.702,0.6976744186046512,2.627906976744186,3.3255813953488373,1.5813953488372092,0.3953488372093023,0.6976744186046512,0.6511627906976745,1.837209302325581,4.441860465116279,11000000.0,409
Derrick Rose,MEM,PG,35.0,24.0,7.0,16.625,3.1666666666666665,6.875,0.461,0.625,1.7083333333333333,0.366,2.5416666666666665,5.166666666666667,0.492,1.0,1.125,0.889,0.2916666666666667,1.5833333333333333,1.875,3.25,0.3333333333333333,0.0833333333333333,1.2916666666666667,0.875,7.958333333333333,3356271.0,410
Zeke Nnaji,DEN,PF,23.0,58.0,0.0,9.93103448275862,1.1896551724137931,2.5689655172413794,0.463,0.1034482758620689,0.396551724137931,0.261,1.0862068965517242,2.1724137931034484,0.5,0.7241379310344828,1.0689655172413792,0.677,1.0517241379310345,1.1206896551724137,2.1724137931034484,0.5517241379310345,0.2586206896551724,0.6551724137931034,0.4655172413793103,1.396551724137931,3.206896551724138,8888889.0,411
JaVale McGee,SAC,C,36.0,46.0,0.0,7.369565217391305,1.7173913043478262,2.869565217391304,0.598,0.0217391304347826,0.1521739130434782,0.143,1.6956521739130437,2.717391304347826,0.624,0.5652173913043478,0.9782608695652174,0.578,0.9130434782608696,1.826086956521739,2.739130434782609,0.3695652173913043,0.3043478260869565,0.4347826086956521,0.7391304347826086,1.0,4.021739130434782,2208856.0,412
Dalen Terry,CHI,SG,21.0,59.0,2.0,11.542372881355933,1.1694915254237288,2.6610169491525424,0.439,0.288135593220339,1.2542372881355932,0.23,0.8813559322033898,1.4067796610169492,0.627,0.423728813559322,0.7288135593220338,0.581,0.4915254237288136,1.423728813559322,1.915254237288136,1.3728813559322033,0.4576271186440678,0.3050847457627119,0.5423728813559322,1.3728813559322033,3.0508474576271185,3510480.0,413
Ricky Council IV,PHI,SG,22.0,32.0,0.0,9.03125,1.6875,3.5,0.482,0.375,1.0,0.375,1.3125,2.5,0.525,1.65625,2.21875,0.746,0.4375,1.0,1.4375,0.5,0.25,0.03125,0.15625,0.53125,5.40625,1891857.0,414
Mitchell Robinson,NYK,C,25.0,31.0,21.0,24.774193548387096,2.3548387096774195,4.096774193548387,0.575,0.0,0.0,,2.3548387096774195,4.096774193548387,0.575,0.8709677419354839,2.129032258064516,0.409,4.580645161290323,3.903225806451613,8.483870967741936,0.5806451612903226,1.1935483870967742,1.1290322580645162,0.8064516129032258,1.7741935483870968,5.580645161290323,14318182.0,415
Jalen McDaniels,TOR,SF,26.0,50.0,1.0,10.76,1.3,3.78,0.344,0.24,1.42,0.169,1.06,2.36,0.449,0.54,0.74,0.73,0.36,1.22,1.58,0.74,0.38,0.12,0.6,1.04,3.38,4741800.0,416
Patrick Baldwin Jr.,WAS,SF,21.0,38.0,7.0,12.973684210526317,1.5526315789473684,4.078947368421052,0.381,0.8157894736842105,2.5526315789473686,0.32,0.7368421052631579,1.5263157894736843,0.483,0.5,0.7368421052631579,0.679,0.4473684210526316,2.789473684210526,3.236842105263158,0.7631578947368421,0.4736842105263157,0.3947368421052631,0.5,1.4736842105263157,4.421052631578948,2448840.0,417
Monte Morris,MIN,PG,28.0,33.0,0.0,14.424242424242424,1.878787878787879,4.636363636363637,0.405,0.8181818181818182,2.121212121212121,0.386,1.0606060606060606,2.515151515151515,0.422,0.3939393939393939,0.5757575757575758,0.684,0.2121212121212121,1.5151515151515151,1.7272727272727273,2.090909090909091,0.5757575757575758,0.2727272727272727,0.2121212121212121,0.4242424242424242,4.96969696969697,2087519.0,418
Jaden Springer,BOS,PG,21.0,49.0,2.0,10.346938775510203,1.2040816326530612,3.020408163265306,0.399,0.2040816326530612,0.979591836734694,0.208,1.0,2.0408163265306123,0.49,0.7142857142857143,0.8571428571428571,0.833,0.673469387755102,0.9183673469387756,1.5918367346938775,0.8979591836734694,0.7346938775510204,0.3061224489795918,0.6938775510204082,1.346938775510204,3.326530612244898,4018363.0,419
Rayan Rupert,POR,SG,19.0,39.0,12.0,16.23076923076923,1.3846153846153846,4.128205128205129,0.335,0.717948717948718,2.0,0.359,0.6666666666666666,2.128205128205128,0.313,0.4871794871794871,0.6410256410256411,0.76,0.6153846153846154,1.7435897435897436,2.358974358974359,1.5897435897435896,0.3076923076923077,0.0769230769230769,0.7948717948717948,1.435897435897436,3.9743589743589753,1891857.0,420
Neemias Queta,BOS,C,24.0,28.0,0.0,11.892857142857142,2.392857142857143,3.7142857142857135,0.644,0.0,0.0,,2.392857142857143,3.7142857142857135,0.644,0.7142857142857143,1.0,0.714,1.8928571428571428,2.4642857142857144,4.357142857142857,0.7142857142857143,0.4642857142857143,0.75,0.4642857142857143,1.7857142857142858,5.5,2162606.0,421
Javon Freeman-Liberty,TOR,PG,24.0,22.0,6.0,18.318181818181817,2.5,5.636363636363637,0.444,0.4545454545454545,1.9090909090909087,0.238,2.0454545454545454,3.727272727272727,0.549,1.5,1.6363636363636365,0.917,0.7272727272727273,2.4545454545454546,3.1818181818181817,1.818181818181818,0.4545454545454545,0.1818181818181818,1.1363636363636365,1.2727272727272727,6.954545454545454,100000.0,422
Johnny Davis,WAS,SG,21.0,50.0,6.0,12.26,1.24,3.08,0.403,0.28,0.8,0.35,0.96,2.28,0.421,0.28,0.48,0.583,0.36,1.08,1.44,0.64,0.36,0.2,0.26,1.14,3.04,5291160.0,423
Nassir Little,PHO,SF,23.0,45.0,2.0,10.177777777777775,1.2666666666666666,2.7555555555555555,0.46,0.4666666666666667,1.5555555555555556,0.3,0.8,1.2,0.667,0.3777777777777777,0.4444444444444444,0.85,0.3111111111111111,1.3555555555555556,1.6666666666666667,0.4666666666666667,0.2222222222222222,0.2222222222222222,0.3111111111111111,0.8666666666666667,3.3777777777777778,6750000.0,424
Jarred Vanderbilt,LAL,PF,24.0,29.0,6.0,20.03448275862069,2.034482758620689,3.931034482758621,0.518,0.2758620689655172,0.9310344827586208,0.296,1.7586206896551724,3.0,0.586,0.8275862068965517,1.2413793103448276,0.667,1.4137931034482758,3.3448275862068964,4.758620689655173,1.2413793103448276,1.2413793103448276,0.1724137931034483,0.9655172413793104,1.4827586206896552,5.172413793103448,10714286.0,425
Lindy Waters III,OKC,SG,26.0,38.0,0.0,7.368421052631579,1.2894736842105263,2.736842105263158,0.471,0.9736842105263158,2.236842105263158,0.435,0.3157894736842105,0.5,0.632,0.0526315789473684,0.0526315789473684,1.0,0.1842105263157894,0.868421052631579,1.0526315789473684,0.631578947368421,0.131578947368421,0.1842105263157894,0.1842105263157894,0.6052631578947368,3.6052631578947367,2196970.0,426
A.J. Lawson,DAL,SG,23.0,42.0,0.0,7.404761904761905,1.2857142857142858,2.880952380952381,0.446,0.3095238095238095,1.1904761904761905,0.26,0.9761904761904762,1.6904761904761905,0.577,0.3571428571428571,0.5476190476190477,0.652,0.3333333333333333,0.8571428571428571,1.1904761904761905,0.4761904761904761,0.238095238095238,0.0714285714285714,0.3333333333333333,0.5238095238095238,3.238095238095238,2120693.0,427
Vit Krejci,ATL,PG,23.0,22.0,14.0,24.59090909090909,2.3181818181818183,4.727272727272728,0.49,1.2727272727272727,3.090909090909091,0.412,1.0454545454545454,1.6363636363636365,0.639,0.2272727272727272,0.2727272727272727,0.833,0.5,1.8636363636363635,2.363636363636364,2.272727272727273,0.5909090909090909,0.2727272727272727,0.9090909090909092,2.1818181818181817,6.136363636363637,2162606.0,428
Noah Clowney,BRK,PF,19.0,23.0,4.0,16.08695652173913,2.1739130434782608,4.043478260869565,0.538,0.5217391304347826,1.434782608695652,0.364,1.6521739130434785,2.608695652173913,0.633,0.9130434782608696,1.3043478260869563,0.7,1.1304347826086956,2.391304347826087,3.5217391304347827,0.782608695652174,0.3478260869565217,0.6956521739130435,0.6521739130434783,1.0869565217391304,5.782608695652174,3244080.0,429
Ousmane Dieng,OKC,PF,20.0,33.0,0.0,11.06060606060606,1.4848484848484849,3.515151515151515,0.422,0.6363636363636364,2.121212121212121,0.3,0.8484848484848485,1.393939393939394,0.609,0.4242424242424242,0.4848484848484848,0.875,0.303030303030303,1.2424242424242424,1.5454545454545454,1.121212121212121,0.2424242424242424,0.1515151515151515,0.5757575757575758,0.6666666666666666,4.03030303030303,5027040.0,430
Andre Jackson Jr.,MIL,SG,22.0,57.0,8.0,10.035087719298245,0.8771929824561403,1.7543859649122806,0.5,0.2982456140350877,0.8070175438596491,0.37,0.5789473684210527,0.9473684210526316,0.611,0.1403508771929824,0.1929824561403508,0.727,0.7543859649122807,1.2280701754385963,1.9824561403508767,0.8771929824561403,0.2807017543859649,0.1052631578947368,0.4912280701754385,1.6140350877192982,2.192982456140351,1891857.0,431
Olivier-Maxence Prosper,DAL,PF,21.0,40.0,1.0,8.4,1.0,2.6,0.385,0.325,1.125,0.289,0.675,1.475,0.458,0.7,1.025,0.683,0.625,1.35,1.975,0.55,0.175,0.1,0.2,0.5,3.025,2870400.0,432
Alex Len,SAC,C,30.0,48.0,0.0,9.25,1.0416666666666667,1.6875,0.617,0.0,0.0625,0.0,1.0416666666666667,1.625,0.641,0.4166666666666667,0.7083333333333334,0.588,0.9583333333333334,1.7083333333333333,2.6666666666666665,1.0416666666666667,0.2291666666666666,0.6875,0.5625,1.375,2.5,2087519.0,433
Jarace Walker,IND,PF,20.0,33.0,0.0,10.303030303030305,1.3636363636363635,3.333333333333333,0.409,0.6666666666666666,1.6666666666666667,0.4,0.696969696969697,1.6666666666666667,0.418,0.2424242424242424,0.2727272727272727,0.889,0.3636363636363636,1.5454545454545454,1.9090909090909087,1.2121212121212122,0.4545454545454545,0.3333333333333333,0.5151515151515151,0.8787878787878788,3.636363636363636,6362520.0,434
Yuta Watanabe,MEM,SF,29.0,34.0,0.0,13.647058823529411,1.2058823529411764,3.411764705882353,0.353,0.7352941176470589,2.5,0.294,0.4705882352941176,0.9117647058823528,0.516,0.2941176470588235,0.5,0.588,0.3235294117647059,1.2647058823529411,1.588235294117647,0.4411764705882353,0.3529411764705882,0.2058823529411764,0.5588235294117647,1.1470588235294117,3.4411764705882355,2654644.0,435
Jeremiah Robinson-Earl,NOP,PF,23.0,39.0,1.0,8.564102564102564,1.1538461538461535,2.435897435897436,0.474,0.3333333333333333,1.0,0.333,0.8205128205128205,1.435897435897436,0.571,0.3076923076923077,0.4102564102564102,0.75,0.5897435897435898,1.358974358974359,1.948717948717949,0.5384615384615384,0.2564102564102564,0.1025641025641025,0.4102564102564102,0.6153846153846154,2.948717948717949,2196970.0,436
Devonte' Graham,SAS,PG,28.0,23.0,0.0,13.608695652173912,1.6521739130434785,4.695652173913044,0.352,1.0869565217391304,3.608695652173913,0.301,0.5652173913043478,1.0869565217391304,0.52,0.5652173913043478,0.6956521739130435,0.813,0.217391304347826,1.3478260869565215,1.565217391304348,2.130434782608696,0.391304347826087,0.0869565217391304,0.7391304347826086,0.6086956521739131,4.956521739130435,2850000.0,437
Luka Garza,MIN,C,25.0,25.0,0.0,4.88,1.44,3.0,0.48,0.36,1.28,0.281,1.08,1.72,0.628,0.72,1.0,0.72,0.76,0.48,1.24,0.16,0.16,0.04,0.24,0.96,3.96,2162606.0,438
Ben Simmons,BRK,PG,27.0,15.0,12.0,23.933333333333334,2.8666666666666667,4.933333333333334,0.581,0.0,0.0,,2.8666666666666667,4.933333333333334,0.581,0.4,1.0,0.4,2.066666666666667,5.866666666666666,7.933333333333334,5.733333333333333,0.8,0.6,1.8,2.4,6.133333333333334,40338144.0,439
Jericho Sims,NYK,C,25.0,45.0,11.0,13.0,0.8444444444444444,1.2222222222222223,0.691,0.0,0.0,,0.8444444444444444,1.2222222222222223,0.691,0.3555555555555555,0.5333333333333333,0.667,1.2444444444444445,2.022222222222222,3.2666666666666666,0.5555555555555556,0.1777777777777777,0.4222222222222222,0.3555555555555555,1.0,2.0444444444444443,2092344.0,440
Kobe Brown,LAC,PF,24.0,44.0,0.0,8.954545454545455,0.8409090909090909,2.0454545454545454,0.411,0.3181818181818182,1.0909090909090908,0.292,0.5227272727272727,0.9545454545454546,0.548,0.0227272727272727,0.0454545454545454,0.5,0.4545454545454545,0.9545454545454546,1.4090909090909092,0.5681818181818182,0.2727272727272727,0.1363636363636363,0.2045454545454545,1.1136363636363635,2.022727272727273,2533920.0,441
Julian Phillips,CHI,SF,20.0,40.0,0.0,8.075,0.8,1.925,0.416,0.3,0.95,0.316,0.5,0.975,0.513,0.325,0.475,0.684,0.3,0.6,0.9,0.325,0.175,0.175,0.25,1.0,2.225,1891857.0,442
Garrett Temple,TOR,SG,37.0,27.0,2.0,10.703703703703704,1.0740740740740742,2.888888888888889,0.372,0.4444444444444444,1.4814814814814814,0.3,0.6296296296296297,1.4074074074074074,0.447,0.6666666666666666,0.8148148148148148,0.818,0.6666666666666666,1.0,1.6666666666666667,1.037037037037037,0.4444444444444444,0.1111111111111111,0.5185185185185185,1.037037037037037,3.259259259259259,2087519.0,443
Gui Santos,GSW,PF,21.0,23.0,0.0,8.347826086956522,1.2173913043478262,2.391304347826087,0.509,0.4347826086956521,1.173913043478261,0.37,0.782608695652174,1.2173913043478262,0.643,0.6956521739130435,0.7391304347826086,0.941,0.7391304347826086,1.391304347826087,2.130434782608696,0.6086956521739131,0.1739130434782608,0.0869565217391304,0.3043478260869565,1.0,3.565217391304348,1891857.0,444
Kobe Bufkin,ATL,SG,20.0,17.0,0.0,11.529411764705882,2.0,5.411764705882353,0.37,0.5294117647058824,2.3529411764705883,0.225,1.4705882352941178,3.0588235294117645,0.481,0.2352941176470588,0.4705882352941176,0.5,0.3529411764705882,1.588235294117647,1.9411764705882355,1.588235294117647,0.4117647058823529,0.2941176470588235,0.5882352941176471,1.1764705882352942,4.764705882352941,4299000.0,445
Onuralp Bitim,CHI,SG,24.0,23.0,1.0,11.652173913043478,1.391304347826087,3.652173913043478,0.381,0.5217391304347826,1.9130434782608696,0.273,0.8695652173913043,1.7391304347826086,0.5,0.1739130434782608,0.217391304347826,0.8,0.2608695652173913,1.1304347826086956,1.391304347826087,0.5652173913043478,0.1304347826086956,0.0869565217391304,0.4347826086956521,1.0434782608695652,3.4782608695652173,1891857.0,446
Cody Zeller,NOP,C,31.0,43.0,0.0,7.441860465116279,0.6046511627906976,1.441860465116279,0.419,0.0232558139534883,0.0697674418604651,0.333,0.5813953488372093,1.372093023255814,0.424,0.5348837209302325,0.8837209302325582,0.605,1.1162790697674418,1.4883720930232558,2.604651162790698,0.9069767441860463,0.2093023255813953,0.1162790697674418,0.3720930232558139,1.0465116279069768,1.7674418604651163,3500000.0,447
Brandon Clarke,MEM,PF,27.0,6.0,1.0,22.33333333333333,5.5,9.833333333333334,0.559,0.1666666666666666,1.0,0.167,5.333333333333333,8.833333333333334,0.604,0.1666666666666666,1.1666666666666667,0.143,2.1666666666666665,3.1666666666666665,5.333333333333333,1.5,0.8333333333333334,1.0,0.5,1.3333333333333333,11.333333333333334,12500000.0,448
Colby Jones,SAC,SG,21.0,30.0,0.0,6.4,0.9333333333333332,2.3666666666666667,0.394,0.0666666666666666,0.7333333333333333,0.091,0.8666666666666667,1.6333333333333333,0.531,0.2,0.3666666666666666,0.545,0.5666666666666667,0.7666666666666667,1.3333333333333333,0.6666666666666666,0.2333333333333333,0.1666666666666666,0.3333333333333333,0.9666666666666668,2.1333333333333333,2120693.0,449
Charles Bassey,SAS,C,23.0,19.0,0.0,10.789473684210526,1.5263157894736843,2.1052631578947367,0.725,0.0,0.0526315789473684,0.0,1.5263157894736843,2.0526315789473686,0.744,0.2631578947368421,0.3157894736842105,0.833,1.2105263157894737,2.789473684210526,4.0,1.105263157894737,0.4210526315789473,0.8947368421052632,0.7894736842105263,1.631578947368421,3.3157894736842106,2087519.0,450
Cory Joseph,GSW,PG,32.0,26.0,0.0,11.384615384615383,0.8846153846153846,2.4615384615384617,0.359,0.5,1.6153846153846154,0.31,0.3846153846153846,0.8461538461538461,0.455,0.1538461538461538,0.2692307692307692,0.571,0.2307692307692307,0.9230769230769232,1.1538461538461535,1.6153846153846154,0.1538461538461538,0.1153846153846153,0.4615384615384615,0.9615384615384616,2.423076923076923,3303771.0,451
P.J. Tucker,LAC,PF,38.0,31.0,10.0,15.67741935483871,0.5806451612903226,1.6129032258064515,0.36,0.4193548387096774,1.1290322580645162,0.371,0.1612903225806451,0.4838709677419355,0.333,0.0967741935483871,0.0967741935483871,1.0,0.9032258064516128,1.8387096774193548,2.7419354838709675,0.5161290322580645,0.5161290322580645,0.2258064516129032,0.2580645161290322,1.7419354838709675,1.6774193548387095,11539000.0,452
Josh Minott,MIN,SF,21.0,32.0,0.0,2.84375,0.53125,1.125,0.472,0.125,0.3125,0.4,0.40625,0.8125,0.5,0.375,0.4375,0.857,0.125,0.40625,0.53125,0.25,0.15625,0.15625,0.0625,0.3125,1.5625,2019699.0,453
AJ Griffin,ATL,SF,20.0,20.0,0.0,8.55,0.9,3.1,0.29,0.5,1.95,0.256,0.4,1.15,0.348,0.1,0.1,1.0,0.1,0.8,0.9,0.25,0.05,0.1,0.4,0.3,2.4,3889920.0,454
Sidy Cissoko,SAS,SF,19.0,12.0,0.0,11.75,1.3333333333333333,2.75,0.485,0.0833333333333333,1.0,0.083,1.25,1.75,0.714,1.0,1.25,0.8,0.6666666666666666,1.1666666666666667,1.8333333333333333,0.8333333333333334,0.5833333333333334,0.25,0.25,1.5,3.75,1891857.0,455
Ryan Rollins,MIL,PG,21.0,13.0,0.0,6.0,1.0769230769230769,2.076923076923077,0.519,0.2307692307692307,0.3076923076923077,0.75,0.8461538461538461,1.7692307692307692,0.478,1.0,1.3076923076923077,0.765,0.1538461538461538,0.8461538461538461,1.0,1.0769230769230769,0.7692307692307693,0.2307692307692307,0.6153846153846154,0.6153846153846154,3.3846153846153846,600000.0,456
Jalen Pickett,DEN,SG,24.0,27.0,0.0,4.518518518518518,0.5555555555555556,1.2962962962962965,0.429,0.3333333333333333,0.925925925925926,0.36,0.2222222222222222,0.3703703703703703,0.6,0.1111111111111111,0.1481481481481481,0.75,0.037037037037037,0.4814814814814814,0.5185185185185185,0.7777777777777778,0.1481481481481481,0.0,0.3333333333333333,0.4814814814814814,1.5555555555555556,1891857.0,457
Robert Williams,POR,C,26.0,6.0,0.0,19.83333333333333,2.833333333333333,4.333333333333333,0.654,0.0,0.0,,2.833333333333333,4.333333333333333,0.654,1.1666666666666667,1.5,0.778,1.8333333333333333,4.5,6.333333333333333,0.8333333333333334,1.1666666666666667,1.1666666666666667,1.1666666666666667,2.833333333333333,6.833333333333333,12428571.0,458
Jalen Hood-Schifino,LAL,SG,20.0,21.0,0.0,5.190476190476191,0.4761904761904761,2.142857142857143,0.222,0.0952380952380952,0.7142857142857143,0.133,0.3809523809523809,1.4285714285714286,0.267,0.5714285714285714,0.9523809523809524,0.6,0.0952380952380952,0.5238095238095238,0.6190476190476191,0.3809523809523809,0.1428571428571428,0.0952380952380952,0.4285714285714285,0.6190476190476191,1.619047619047619,3879840.0,459
Gabe Vincent,LAL,PG,27.0,11.0,0.0,19.818181818181817,1.3636363636363635,4.454545454545454,0.306,0.2727272727272727,2.5454545454545454,0.107,1.0909090909090908,1.9090909090909087,0.571,0.0909090909090909,0.1818181818181818,0.5,0.3636363636363636,0.4545454545454545,0.8181818181818182,1.9090909090909087,0.8181818181818182,0.0,0.4545454545454545,1.7272727272727273,3.090909090909091,11000000.0,460
Taj Gibson,DET,PF,38.0,20.0,1.0,10.2,0.75,1.85,0.405,0.1,0.5,0.2,0.65,1.35,0.481,0.1,0.1,1.0,0.6,1.25,1.85,0.55,0.15,0.35,0.25,1.55,1.7,2087519.0,461
Jett Howard,ORL,SF,20.0,18.0,0.0,3.7222222222222223,0.5555555555555556,1.6666666666666667,0.333,0.3888888888888889,1.3888888888888888,0.28,0.1666666666666666,0.2777777777777778,0.6,0.1111111111111111,0.2222222222222222,0.5,0.0555555555555555,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.2222222222222222,1.6111111111111112,5278320.0,462
